user_id,full_name,dob,country,pep,occupation,source_of_funds,risk_level
3795340975,Stephen Miller,1990-11-12,Sudan,False,Surgeon,Investments,medium
37955440,Aaron Kim,1967-03-17,Cayman Islands,False,Publishing copy,Salary,low
3795566341,Tonya Drake,1953-06-15,Grenada,False,Government social research officer,Salary,low
3795778077,Brandon Stone,1993-09-07,Rwanda,False,Economist,Salary,low
3796,Marcus Cohen,1965-03-22,Mali,False,IT consultant,Investments,low
3796175224,Amanda Cole,1989-02-14,Paraguay,False,Building control surveyor,Salary,low
3796256660,John Anderson,1961-02-15,Cayman Islands,False,Aid worker,Investments,medium
3796593680,Michelle Obrien,1973-08-05,Norfolk Island,False,Further education lecturer,Business Income,medium
3796670844,Mandy Bryan,1949-11-21,United Kingdom,False,Product manager,Investments,medium
3797,Andrew Torres Jr.,1973-11-25,Suriname,False,Theatre manager,Business Income,medium
3797079976,Tammie Lee,1978-02-08,Niger,False,Advertising art director,Business Income,low
3797278029,Joseph Roberts,1979-11-14,Ukraine,False,Sports development officer,Salary,low
3797478122,Amanda Gonzales,1953-09-10,Estonia,False,Chartered certified accountant,Salary,medium
3797512998,Terry Gray,1953-04-04,Benin,False,"Psychologist, occupational",Investments,medium
3797655850,Justin Pacheco MD,1948-07-06,Ecuador,False,Environmental health practitioner,Business Income,low
3797849725,Charles Collins,1948-05-30,Mozambique,False,"Chemist, analytical",Investments,low
3798,April Thompson,1994-11-03,Dominican Republic,False,"Engineer, agricultural",Salary,medium
3798104309,James Cooper,1945-11-15,Hong Kong,False,Theatre stage manager,Investments,medium
3798163620,Jeffery Miller,2003-12-11,Belize,False,Technical sales engineer,Business Income,low
3798584106,Julie Spears,2005-11-28,Mauritania,False,Production engineer,Investments,low
3798624511,Amanda Wong,1982-01-16,Albania,False,Technical author,Investments,medium
3798846162,Amy West,1945-05-20,Cook Islands,False,Regulatory affairs officer,Salary,medium
379890561,Robert Rose,1973-07-05,Panama,False,Warehouse manager,Salary,low
3799,Kathryn Walker,2005-03-31,Syria,True,Consultant,Crypto,high
3799080345,Andrea Mcconnell,1998-12-27,Panama,False,Ambulance person,Salary,medium
379920258,Rachel Foster,1947-05-05,Bhutan,False,Osteopath,Business Income,medium
3799325124,Patrick Walker,1946-05-21,Nepal,False,Insurance claims handler,Business Income,medium
380,David Stewart,1979-11-29,Monaco,False,"Education officer, environmental",Business Income,low
3800,Nicholas Scott,1955-12-07,Puerto Rico,False,"Designer, blown glass/stained glass",Salary,medium
3800021184,Gregory Morgan,1963-05-17,Singapore,False,Barista,Business Income,low
3800603609,Sean Le,1969-02-20,Djibouti,False,Historic buildings inspector/conservation officer,Business Income,low
3801,Donna Turner,1962-06-16,Angola,False,Advertising copywriter,Salary,low
3801046275,Tamara Hawkins,2004-02-27,Saint Helena,False,Personal assistant,Business Income,medium
3801049100,Nancy Lawrence,1997-06-23,Russia,True,State Entity,Unknown,high
3801320144,Jessica Frye,2007-10-18,New Caledonia,False,Commercial horticulturist,Investments,medium
3801424345,Renee Mcdonald,1994-04-10,Somalia,False,Newspaper journalist,Salary,low
3801483143,Christopher Romero,1950-08-23,Moldova,False,Microbiologist,Investments,medium
3801764994,Anthony Turner,1948-11-09,Latvia,False,Magazine journalist,Salary,medium
3801853899,Joanne Johnson,1993-07-17,Argentina,False,Telecommunications researcher,Business Income,low
3802,Alan Vaughn,2002-01-12,Liechtenstein,False,Passenger transport manager,Investments,medium
3802284733,Michael Gonzales,1999-09-09,Croatia,False,"Chemist, analytical",Investments,low
3802395439,William Park,2002-02-06,Georgia,False,Civil Service administrator,Business Income,medium
3802522562,Kimberly Morales,1945-11-09,Kyrgyz Republic,False,"Merchandiser, retail",Investments,low
380272612,Larry Lopez,2003-08-05,Syrian Arab Republic,False,Learning mentor,Investments,low
3803,Ellen Sanchez,1969-06-20,Macao,False,Conference centre manager,Investments,medium
3803336972,Linda Burns,2004-02-05,Switzerland,False,"Investment banker, corporate",Business Income,medium
3804256873,Amber Lopez,1974-09-29,Ghana,False,Education administrator,Business Income,low
3804774762,Stephen Oliver,1952-01-24,Indonesia,False,Tree surgeon,Investments,medium
3805,Kristy Glass,2007-03-12,Iran,False,Consultant,Cash,high
3805172973,Paul Patterson,1995-02-27,Bahamas,False,"Nurse, mental health",Salary,low
3806,Robert Fox,1971-06-09,Grenada,False,Bookseller,Investments,medium
3806252141,Eric Carrillo,1984-09-22,Falkland Islands (Malvinas),False,Office manager,Business Income,low
3806917226,Andrew Perez,1955-03-04,Guam,False,"Radiographer, therapeutic",Salary,low
3807085132,Kristin Walter,1992-11-21,United Arab Emirates,False,General practice doctor,Business Income,low
3807128801,Robert Glover,1977-09-14,Saint Barthelemy,False,"Buyer, retail",Investments,medium
3807409081,Troy Bailey,1944-12-25,Burkina Faso,False,"Lecturer, higher education",Business Income,low
3807424935,Margaret Black,1988-07-09,Guinea,False,Pathologist,Business Income,low
3807941716,Ashley Espinoza MD,1994-08-20,Tonga,False,Health and safety inspector,Investments,low
3808,Wayne Wright,2002-08-07,Gibraltar,False,Local government officer,Investments,medium
3808007453,Margaret Wilkerson,1960-01-16,Martinique,False,Geochemist,Business Income,low
3808087287,Jonathan Garcia,1965-07-23,Mauritius,False,Newspaper journalist,Investments,medium
3808338315,Connie Castillo,2006-10-03,Russia,True,Political Party Member,Unknown,high
3808389654,Jonathon Snyder,2000-03-18,Tokelau,False,Financial planner,Salary,medium
3808540459,Samantha Bentley,1976-06-17,Greece,False,"Radiographer, diagnostic",Salary,medium
3808819339,Jennifer Williams,1979-02-12,North Macedonia,False,Advertising account executive,Business Income,medium
3808941319,Michelle Jones,1974-05-04,Saint Pierre and Miquelon,False,Health service manager,Business Income,medium
3808978359,Matthew Terrell,1948-01-20,Costa Rica,False,Radio producer,Investments,medium
3809,Kathryn Kelley,1990-09-08,Central African Republic,False,Operational investment banker,Business Income,low
3809194171,Eric Garcia,1992-10-03,Macao,False,"Designer, blown glass/stained glass",Investments,low
3809450673,Samantha Bryant,1973-05-08,Panama,False,Dance movement psychotherapist,Salary,low
3809457576,Brian Kelley,1949-06-18,British Indian Ocean Territory (Chagos Archipelago),False,Speech and language therapist,Salary,low
3809653464,Cheryl Bradley,1968-04-06,British Virgin Islands,False,Charity officer,Business Income,low
381,Jonathan Williams,1960-08-18,Bahamas,False,"Nurse, adult",Salary,low
3810294899,Laura Gray,1986-02-22,Russian Federation,False,Museum/gallery curator,Investments,low
3810300721,Andrew Floyd,1969-12-18,Liechtenstein,False,Diplomatic Services operational officer,Investments,medium
3810634422,Hannah Williamson,1970-06-17,Montserrat,False,Academic librarian,Business Income,medium
3810698895,David Villarreal,1982-05-02,Switzerland,False,"Engineer, energy",Salary,medium
3810784684,Amanda Ryan,1946-04-09,Dominican Republic,False,Chief Executive Officer,Business Income,medium
3810886477,Joshua Gould,1964-06-22,Georgia,False,Psychiatric nurse,Business Income,medium
3811,Jeffrey Scott,1964-03-12,Indonesia,False,Automotive engineer,Business Income,medium
3811333298,Nicholas Clark,1949-08-07,Uzbekistan,False,"Surveyor, rural practice",Salary,low
3811561430,Courtney Moreno,1974-02-24,Niue,False,"Administrator, arts",Business Income,medium
3811710858,Heidi Heath,1996-07-09,Iraq,False,Market researcher,Salary,low
3811829022,Colleen Rodriguez,1973-06-06,Cocos (Keeling) Islands,False,Product/process development scientist,Investments,medium
3812,Deanna Meyer,1991-10-22,Bahrain,False,Tourist information centre manager,Investments,medium
3812386655,Ashley Burns,1993-01-20,Mongolia,False,"Psychologist, prison and probation services",Investments,medium
3812935455,David Turner,1976-05-04,Swaziland,False,Production engineer,Investments,medium
3812976958,Billy Aguirre,1947-11-30,Somalia,False,Charity fundraiser,Business Income,medium
3813727259,Robert Murphy,1978-10-16,Barbados,False,"Education officer, museum",Investments,medium
3813806969,John Rivera,1946-05-27,Japan,False,Trading standards officer,Investments,medium
3814365127,David Miller,1959-07-05,Timor-Leste,False,Sales promotion account executive,Salary,medium
3815,Kimberly Hunter,1963-08-18,Libyan Arab Jamahiriya,False,Museum/gallery curator,Salary,low
3815084527,Michael Wilson,1971-10-13,Senegal,False,"Scientist, forensic",Investments,medium
3816,Robert Spears,1981-05-16,Congo,False,Armed forces training and education officer,Salary,low
3816200667,Mary Miller,1969-09-16,Congo,False,"Engineer, electrical",Business Income,low
3816231692,Jeremy Moore,1958-11-04,Ghana,False,Information officer,Salary,medium
3816356450,Nicolas Valentine,1985-03-09,Somalia,False,Research scientist (maths),Salary,medium
3816641926,Ashley Mccullough,1954-12-07,Kuwait,False,"Designer, graphic",Business Income,medium
381689903,Gary Underwood,1950-10-18,Russian Federation,False,Ranger/warden,Business Income,low
3816973356,Alexis Holmes,1959-09-19,Estonia,False,"Scientist, product/process development",Salary,low
3817,Megan Taylor,2005-12-07,Cyprus,False,IT trainer,Investments,low
3817112101,Brian Lee,1984-05-14,Luxembourg,False,Water engineer,Salary,medium
381753298,Brandon Horn,1979-05-18,Belarus,False,Colour technologist,Salary,medium
3818068441,Paul Morales,1986-01-03,Brunei Darussalam,False,Oncologist,Business Income,low
3819,James Greene,1951-06-03,Guinea-Bissau,False,Catering manager,Business Income,low
3819028237,George Miller,1970-12-29,Eritrea,False,"Engineer, manufacturing",Investments,medium
3819395651,Jessica Lang,1995-03-24,Japan,False,Advertising account planner,Business Income,medium
3819548816,Scott Brewer,1973-02-16,Cuba,False,Television production assistant,Investments,medium
382,Marissa Mckinney,1958-06-09,Suriname,False,Chartered public finance accountant,Investments,medium
3820,Patrick Alexander,1978-03-17,Ethiopia,False,Exhibition designer,Business Income,low
3820853056,Gabrielle Martinez,2002-02-25,Solomon Islands,False,"Administrator, arts",Salary,medium
3821,Charles Peterson,1954-05-17,Rwanda,False,Environmental manager,Business Income,low
3821013757,Jennifer James,1953-07-16,Philippines,False,"Engineer, aeronautical",Business Income,low
3821359659,Bobby Mendoza,1978-02-09,Samoa,False,Armed forces technical officer,Investments,medium
3821388263,Jennifer York,1950-11-24,Slovenia,False,"Psychologist, prison and probation services",Salary,low
3822215372,Michael Kramer,1958-01-30,Kazakhstan,False,Public house manager,Investments,medium
3822340191,Michael Gould,1997-11-18,Qatar,False,Leisure centre manager,Investments,medium
3822459857,Zachary Lawrence,1994-06-04,Kyrgyz Republic,False,Regulatory affairs officer,Business Income,medium
3823,Fernando Mcknight,1950-11-26,Mauritania,False,Quality manager,Salary,medium
382301928,Shawn Conway,1994-03-29,Korea,False,Chiropractor,Business Income,low
382344010,Jason Merritt,1990-05-09,Turkmenistan,False,"Pilot, airline",Investments,medium
382355187,Kelly Douglas,1975-09-22,Venezuela,False,"Engineer, building services",Investments,medium
3823603541,Daniel Gardner,1974-10-21,Burundi,False,Network engineer,Investments,medium
3824,Abigail Myers,1982-11-26,Gibraltar,False,"Runner, broadcasting/film/video",Salary,medium
3824318576,Wendy Ball,1976-02-01,Chile,False,Product/process development scientist,Business Income,medium
3824753365,Darrell Davis,1976-04-20,Cuba,False,Tour manager,Business Income,low
3825,Christine Summers,2006-10-06,Malta,False,Publishing rights manager,Salary,medium
3825283838,Joseph Brown,1988-04-01,Slovenia,False,Secretary/administrator,Investments,low
3825296745,Dominique Rodriguez,1960-09-28,Lebanon,False,Ecologist,Salary,medium
382529729,Laura Villarreal,1969-11-06,China,False,Hydrographic surveyor,Salary,medium
3825456828,Mr. Kenneth Collins,1992-05-13,Sao Tome and Principe,False,"Engineer, structural",Business Income,low
3825506456,Sarah Brown,1999-08-31,Lesotho,False,Sub,Salary,low
3825746087,Daniel Foley,1967-01-09,Norfolk Island,False,Medical illustrator,Salary,medium
3826,Christopher Hernandez,1967-04-09,Cape Verde,False,Trade mark attorney,Business Income,medium
3826563400,Thomas Chen,1983-03-28,Jersey,False,Ranger/warden,Business Income,low
3826795727,Kathleen Lane,1995-04-28,Timor-Leste,False,Charity fundraiser,Salary,medium
3827061135,Dennis Edwards,1977-05-30,Benin,False,Chief Operating Officer,Salary,low
3827286009,Traci Armstrong,1989-08-22,North Korea,True,State Entity,Unknown,high
3827399144,David Gutierrez,1985-08-29,Nauru,False,"Teacher, primary school",Investments,low
3827521772,Hannah Collins,1986-07-08,Thailand,False,Jewellery designer,Business Income,low
382790637,Scott Butler,1984-03-06,Solomon Islands,False,Amenity horticulturist,Business Income,medium
3828,Randy Edwards,1965-11-10,Zambia,False,Senior tax professional/tax inspector,Business Income,low
3828135271,John Mclaughlin,1977-06-11,Vanuatu,False,"Designer, furniture",Business Income,medium
3828328650,Zachary Clark,1950-09-22,Austria,False,"Designer, ceramics/pottery",Business Income,medium
3829,Jade Fuentes,1966-03-20,Cameroon,False,Amenity horticulturist,Business Income,low
383,Rebecca Sloan,1967-07-10,Italy,False,"Runner, broadcasting/film/video",Investments,medium
3830,Ashley Garcia,1966-04-20,Dominica,False,Haematologist,Salary,medium
3830557261,Mr. Julian Vance DDS,1945-01-31,Barbados,False,Musician,Investments,low
3831108119,Erin George,1971-05-06,Korea,False,"Civil engineer, consulting",Business Income,medium
3831274244,Kristina Baker,1986-05-21,Maldives,False,Dramatherapist,Investments,low
383139415,Mrs. Tanya Cohen MD,1982-10-08,Congo,False,Metallurgist,Business Income,medium
3831826964,Rodney Santos,1966-10-06,Gambia,False,Plant breeder/geneticist,Salary,medium
3832,Rita Anderson,1996-03-09,Oman,False,Aid worker,Investments,medium
3832385304,Roger Smith,1979-01-19,Kenya,False,"Administrator, Civil Service",Salary,low
3833545196,Emily Sherman,1976-11-27,Bhutan,False,Sports therapist,Salary,low
3833793033,Scott Bautista,1970-03-15,Congo,False,Psychiatric nurse,Business Income,low
3834201932,Dwayne Cruz,1962-11-21,Iran,False,Audiological scientist,Investments,medium
3834666529,Mr. James Garcia,1973-04-12,Egypt,False,Financial manager,Investments,medium
383489048,David Frost,1986-03-22,Saint Helena,False,"Research officer, government",Salary,low
3835,Rebecca Wells,2000-07-16,Belarus,False,Call centre manager,Salary,medium
3835205370,Todd Martinez,1953-11-08,Namibia,False,Clinical psychologist,Salary,low
3835426517,Timothy Davis,1992-06-10,Morocco,False,"Doctor, general practice",Business Income,medium
3835669206,Chris Ortega,1999-12-15,Taiwan,False,Brewing technologist,Investments,low
3835880796,Samantha Davis,1994-06-19,Slovenia,False,Careers information officer,Salary,medium
3836,Cynthia Gonzalez,1978-12-29,Anguilla,False,Secretary/administrator,Business Income,low
3836423506,Alexandra Fuller,1945-01-11,Romania,False,Building control surveyor,Investments,medium
3836584859,Mrs. Shelby Castillo MD,1950-04-13,Falkland Islands (Malvinas),False,Corporate investment banker,Investments,low
3836814983,Chloe Barber,2003-05-15,Oman,False,"Teacher, primary school",Business Income,low
3837,Jasmine Wilson,1991-01-24,Syria,False,Importer,Cash,high
3837127705,Alicia Reed,1999-01-01,Latvia,False,"Engineer, manufacturing systems",Investments,medium
3838,Jacqueline Carrillo,2001-06-12,British Indian Ocean Territory (Chagos Archipelago),False,Solicitor,Salary,medium
3838043430,Mark Allen,1985-08-04,Comoros,False,Magazine journalist,Investments,low
3838073186,Laurie Rodriguez,1997-03-25,Oman,False,Architect,Business Income,medium
383846855,Jeffrey Delacruz,1975-10-10,Micronesia,False,Horticultural therapist,Investments,medium
3838686429,Jason Mann,1985-11-30,Cayman Islands,False,Location manager,Salary,low
